age,job,marital,education,default,housing,loan,contact,campaign,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
56,admin.,married,professional.course,no,yes,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
41,technician,married,basic.9y,no,yes,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.86,5191,0
50,blue-collar,married,basic.6y,no,yes,no,cellular,2,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
36,admin.,single,university.degree,no,yes,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
26,student,single,basic.4y,no,no,yes,cellular,2,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1
36,housemaid,divorced,basic.9y,no,yes,no,cellular,1,failure,-0.1,93.2,-42,4.153,5195.8,0
50,blue-collar,married,basic.9y,unknown,yes,yes,cellular,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35,admin.,married,university.degree,no,no,no,cellular,2,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
35,admin.,married,high.school,no,yes,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,admin.,married,high.school,no,yes,yes,telephone,4,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32,blue-collar,married,high.school,unknown,yes,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.86,5191,0
40,blue-collar,married,basic.9y,unknown,no,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,technician,single,professional.course,no,yes,yes,cellular,9,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
50,technician,married,university.degree,no,unknown,unknown,cellular,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38,admin.,single,basic.6y,unknown,no,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.856,5191,0
32,services,divorced,high.school,unknown,yes,no,cellular,4,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
38,management,married,university.degree,no,no,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,technician,single,high.school,unknown,yes,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
54,services,single,basic.6y,unknown,yes,no,cellular,1,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
59,retired,married,basic.9y,unknown,yes,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,management,single,university.degree,no,yes,no,cellular,1,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
34,services,married,high.school,no,no,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,technician,single,professional.course,no,yes,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
58,blue-collar,divorced,basic.4y,unknown,no,no,telephone,7,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40,admin.,married,university.degree,no,no,no,cellular,2,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
43,management,married,basic.9y,no,yes,no,cellular,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0
52,retired,divorced,basic.4y,unknown,yes,yes,telephone,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
31,admin.,single,university.degree,no,yes,no,cellular,4,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,technician,single,professional.course,no,yes,no,cellular,4,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
31,blue-collar,married,basic.6y,no,yes,no,cellular,3,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
39,entrepreneur,married,high.school,no,no,no,cellular,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
43,blue-collar,married,basic.9y,no,yes,no,cellular,2,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
54,blue-collar,married,basic.4y,no,no,no,telephone,6,failure,-1.8,92.893,-46.2,1.291,5099.1,0
29,entrepreneur,single,university.degree,no,yes,yes,cellular,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
38,housemaid,married,high.school,no,no,no,telephone,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,blue-collar,married,basic.9y,unknown,no,no,cellular,2,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
28,services,single,high.school,no,no,no,telephone,3,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
56,services,married,high.school,unknown,yes,no,cellular,5,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
31,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,5,nonexistent,1.1,93.994,-36.4,4.858,5191,0
45,blue-collar,divorced,basic.9y,no,yes,yes,telephone,1,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,admin.,single,high.school,no,yes,no,cellular,1,success,-2.9,92.201,-31.4,0.849,5076.2,1
38,management,married,university.degree,no,yes,no,cellular,4,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
36,technician,married,professional.course,no,yes,no,cellular,4,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
53,blue-collar,divorced,high.school,no,yes,no,cellular,3,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
33,admin.,single,university.degree,no,no,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.859,5191,0
31,entrepreneur,single,high.school,no,no,no,cellular,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
48,blue-collar,married,basic.6y,unknown,yes,no,telephone,4,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,blue-collar,married,basic.6y,unknown,yes,no,cellular,2,failure,-1.8,92.893,-46.2,1.344,5099.1,1
41,management,married,university.degree,no,no,no,cellular,1,failure,-0.1,93.2,-42,4.12,5195.8,0
28,services,married,high.school,no,yes,yes,telephone,8,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,blue-collar,married,basic.9y,no,no,yes,cellular,7,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25,admin.,single,university.degree,no,no,yes,cellular,1,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
41,technician,married,university.degree,no,yes,yes,cellular,2,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
22,admin.,single,university.degree,no,no,no,cellular,1,success,-1.7,94.055,-39.8,0.704,4991.6,1
35,technician,married,professional.course,no,no,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,blue-collar,married,basic.9y,no,no,yes,cellular,3,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
44,blue-collar,married,high.school,no,yes,no,cellular,2,failure,-1.8,92.893,-46.2,1.25,5099.1,0
32,admin.,single,professional.course,no,yes,no,cellular,2,nonexistent,-1.8,92.843,-50,1.614,5099.1,0
44,blue-collar,divorced,basic.4y,unknown,yes,yes,cellular,3,failure,-1.8,93.075,-47.1,1.405,5099.1,0
42,blue-collar,married,basic.9y,no,yes,no,cellular,7,failure,-1.8,92.893,-46.2,1.313,5099.1,0
54,admin.,married,university.degree,no,no,yes,cellular,6,success,-2.9,92.469,-33.6,0.908,5076.2,1
57,admin.,married,university.degree,no,no,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
45,management,married,university.degree,no,yes,no,cellular,4,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
56,services,married,basic.4y,unknown,no,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
33,technician,married,basic.9y,unknown,yes,no,cellular,4,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
47,self-employed,married,basic.9y,no,yes,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
28,self-employed,married,university.degree,no,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
53,management,married,university.degree,no,no,no,cellular,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
29,blue-collar,single,basic.9y,no,no,no,telephone,1,success,-1.7,94.055,-39.8,0.702,4991.6,0
29,blue-collar,married,basic.9y,no,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
51,housemaid,married,high.school,no,no,no,cellular,2,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
39,self-employed,single,basic.9y,unknown,yes,no,cellular,4,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
30,technician,single,university.degree,no,yes,yes,cellular,3,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
43,management,married,university.degree,no,yes,no,cellular,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
46,entrepreneur,married,unknown,unknown,yes,no,cellular,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
34,technician,single,professional.course,no,yes,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
32,technician,married,professional.course,no,yes,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,services,married,high.school,unknown,no,no,telephone,3,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
39,admin.,single,high.school,no,yes,no,telephone,3,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
48,technician,married,professional.course,no,yes,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.855,5191,0
53,self-employed,married,university.degree,no,no,yes,telephone,1,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,technician,divorced,professional.course,no,yes,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
27,admin.,married,professional.course,no,no,no,cellular,3,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
35,management,married,university.degree,no,no,yes,telephone,3,nonexistent,1.1,93.994,-36.4,4.858,5191,0
31,blue-collar,married,basic.9y,no,yes,yes,telephone,1,nonexistent,1.1,93.994,-36.4,4.859,5191,0
30,services,married,unknown,no,no,no,telephone,3,nonexistent,1.1,93.994,-36.4,4.856,5191,0
32,management,married,university.degree,no,no,no,cellular,2,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
45,admin.,married,university.degree,unknown,no,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,blue-collar,single,basic.9y,unknown,yes,no,telephone,3,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
50,management,married,high.school,no,yes,yes,cellular,3,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
31,management,single,university.degree,unknown,yes,no,telephone,4,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,technician,single,professional.course,no,no,no,cellular,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
24,blue-collar,married,basic.9y,no,no,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
60,retired,divorced,professional.course,no,no,no,cellular,7,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
46,admin.,married,university.degree,no,yes,no,telephone,7,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,technician,married,professional.course,no,no,no,cellular,1,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
32,services,married,high.school,no,no,no,cellular,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
43,blue-collar,married,basic.9y,no,yes,no,telephone,1,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
58,retired,married,basic.4y,no,no,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,blue-collar,married,basic.9y,no,no,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,management,married,university.degree,no,no,no,cellular,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
24,entrepreneur,married,university.degree,no,yes,yes,telephone,4,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
59,technician,married,professional.course,no,no,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,blue-collar,married,basic.9y,no,yes,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.859,5191,0
49,blue-collar,married,basic.4y,unknown,yes,no,cellular,12,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
33,entrepreneur,married,university.degree,no,yes,no,cellular,3,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
44,entrepreneur,divorced,basic.4y,no,no,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34,housemaid,married,university.degree,no,no,no,cellular,3,success,-2.9,92.201,-31.4,0.873,5076.2,0
31,technician,single,university.degree,no,no,no,telephone,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,entrepreneur,married,basic.9y,no,yes,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
33,technician,married,professional.course,no,yes,yes,cellular,5,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34,admin.,married,university.degree,no,yes,no,cellular,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
71,retired,married,unknown,no,yes,yes,cellular,1,failure,-3,92.713,-33,0.714,5023.5,0
29,services,married,high.school,no,yes,no,cellular,4,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
37,services,single,basic.9y,no,yes,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.859,5191,0
28,blue-collar,single,basic.9y,unknown,yes,no,cellular,1,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
24,blue-collar,single,high.school,no,yes,no,cellular,3,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
48,blue-collar,single,basic.6y,unknown,yes,no,cellular,3,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28,student,single,high.school,unknown,yes,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
36,technician,married,university.degree,no,yes,no,cellular,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
31,technician,single,university.degree,no,yes,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.864,5191,0
58,services,divorced,high.school,unknown,yes,no,cellular,6,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
38,blue-collar,married,unknown,no,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,admin.,married,high.school,no,yes,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
53,blue-collar,married,basic.9y,unknown,yes,yes,telephone,20,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
35,entrepreneur,divorced,university.degree,no,yes,no,telephone,6,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
54,technician,divorced,basic.9y,no,yes,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
53,technician,married,professional.course,unknown,no,yes,cellular,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55,unknown,married,unknown,unknown,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50,blue-collar,divorced,basic.4y,no,yes,no,cellular,4,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1
32,unknown,unknown,university.degree,no,yes,yes,telephone,1,nonexistent,1.1,93.994,-36.4,4.856,5191,0
37,admin.,married,high.school,no,yes,yes,telephone,2,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
30,blue-collar,married,basic.9y,no,yes,no,cellular,2,failure,-0.1,93.2,-42,4.153,5195.8,0
29,admin.,married,university.degree,no,no,no,telephone,4,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
31,services,married,basic.9y,no,yes,no,cellular,1,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
46,management,married,university.degree,no,no,no,cellular,2,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
27,student,single,university.degree,unknown,no,no,cellular,2,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
37,blue-collar,single,professional.course,no,no,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
59,admin.,married,university.degree,unknown,no,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,admin.,single,high.school,no,yes,no,cellular,1,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
37,blue-collar,married,basic.9y,no,yes,no,cellular,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
44,technician,single,professional.course,no,yes,no,cellular,2,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
56,blue-collar,married,basic.4y,unknown,no,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,1,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
27,technician,single,professional.course,no,yes,no,telephone,3,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,3,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
54,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
56,blue-collar,married,basic.6y,unknown,yes,no,cellular,21,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
50,management,divorced,university.degree,no,no,no,cellular,6,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,admin.,married,professional.course,unknown,no,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
38,self-employed,married,basic.9y,no,yes,no,cellular,5,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31,admin.,single,university.degree,no,yes,yes,cellular,1,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
55,blue-collar,married,basic.9y,no,no,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
57,blue-collar,married,basic.9y,no,no,no,cellular,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
36,blue-collar,married,basic.9y,unknown,no,no,telephone,1,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,management,single,basic.6y,no,no,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.855,5191,0
58,technician,married,professional.course,unknown,no,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
32,blue-collar,married,basic.4y,unknown,yes,no,telephone,8,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
58,management,married,university.degree,unknown,yes,yes,cellular,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,admin.,married,university.degree,no,no,no,telephone,1,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,0
59,housemaid,married,basic.4y,no,yes,no,cellular,2,success,-3.4,92.431,-26.9,0.737,5017.5,1
51,entrepreneur,married,university.degree,no,no,no,cellular,2,failure,-0.1,93.2,-42,4.12,5195.8,0
25,blue-collar,married,high.school,no,no,no,telephone,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,technician,single,professional.course,no,yes,no,cellular,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
30,services,single,unknown,no,yes,no,telephone,3,nonexistent,1.1,93.994,-36.4,4.856,5191,0
26,blue-collar,married,professional.course,unknown,yes,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,blue-collar,married,basic.6y,unknown,yes,no,cellular,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,technician,single,university.degree,no,no,no,telephone,3,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
44,blue-collar,married,basic.4y,unknown,no,no,cellular,5,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
32,blue-collar,married,basic.9y,unknown,yes,no,cellular,9,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
46,unemployed,single,university.degree,no,no,no,cellular,1,success,-1.8,93.369,-34.8,0.646,5008.7,1
63,admin.,married,university.degree,no,yes,no,cellular,2,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1
33,blue-collar,married,basic.6y,unknown,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
35,admin.,married,high.school,no,yes,no,telephone,2,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,blue-collar,married,basic.9y,no,no,yes,telephone,3,nonexistent,1.1,93.994,-36.4,4.864,5191,0
50,admin.,married,high.school,no,yes,yes,cellular,4,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
56,blue-collar,married,basic.9y,unknown,no,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
29,blue-collar,divorced,basic.4y,unknown,no,no,telephone,2,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
67,retired,married,basic.4y,no,yes,no,cellular,1,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1
33,management,married,university.degree,no,yes,no,cellular,2,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
31,blue-collar,single,basic.6y,unknown,no,no,cellular,3,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
36,admin.,married,university.degree,no,yes,no,cellular,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
36,entrepreneur,married,university.degree,no,yes,no,telephone,1,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
56,technician,married,professional.course,no,yes,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
33,technician,single,professional.course,no,yes,no,cellular,3,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
38,entrepreneur,single,basic.4y,no,yes,yes,cellular,4,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
46,technician,married,professional.course,no,yes,no,telephone,1,nonexistent,-3,92.713,-33,0.706,5023.5,1
51,services,married,basic.9y,no,no,no,cellular,1,failure,-0.1,93.2,-42,4.153,5195.8,0
30,services,married,high.school,unknown,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
28,blue-collar,single,high.school,no,yes,no,cellular,5,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29,technician,married,university.degree,no,no,no,telephone,4,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27,admin.,single,high.school,unknown,yes,no,cellular,1,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
38,services,married,high.school,unknown,no,no,cellular,1,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
33,blue-collar,married,basic.4y,no,yes,no,telephone,3,success,-3.4,92.431,-26.9,0.743,5017.5,0
41,housemaid,divorced,basic.9y,unknown,no,yes,cellular,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
25,admin.,single,university.degree,no,no,no,cellular,5,success,-3.4,92.649,-30.1,0.714,5017.5,0
